fragment_id,volume_m3,diameter_from_volume_m,diameter_from_volume_mm,volume_fraction,cumulative_passing_pct,cumulative_retained_pct
5,0.0003895854745649,0.0906152677288588,90.6152677288588,0.0003496226191869,1.312629852498826,98.68737014750116
173,0.0003921931814045,0.0908169973423401,90.81699734234012,0.000351962832965,1.3478261357953305,98.65217386420468
305,0.0003945156732676,0.0909959115151096,90.9959115151096,0.0003540470885167,1.3832308446470027,98.616769155353
151,0.0003963218960394,0.0911345698794196,91.13456987941964,0.0003556680327704,1.4187976479240427,98.58120235207596
363,0.000398807573388,0.0913247008400472,91.32470084004724,0.000357898734585,1.4545875213825474,98.54541247861744
223,0.0004000469312844,0.0914192050177744,91.41920501777444,0.0003590109617653,1.490488617559079,98.50951138244092
84,0.0004008477067238,0.0914801624178937,91.48016241789372,0.0003597295953509,1.5264615770941756,98.47353842290582
477,0.0004046656955325,0.0917696881348426,91.76968813484262,0.0003631559429292,1.562777171387104,98.4372228286129
188,0.0004055611190996,0.0918373260291928,91.83732602919282,0.0003639595158375,1.5991731229708583,98.40082687702916
159,0.0004180256272952,0.0927686909419499,92.76869094194996,0.000375145441101,1.6366876670809611,98.36331233291904
70,0.0004182895015286,0.0927882065861706,92.78820658617067,0.0003753822476727,1.6742258918482344,98.32577410815176
246,0.0004211946560963,0.0930025257825369,93.00252578253696,0.000377989397619,1.7120248316101407,98.28797516838986
284,0.0004325560239128,0.0938313390417339,93.8313390417339,0.0003881853403142,1.7508433656415678,98.24915663435844
437,0.0004361472301835,0.094090295429218,94.09029542921802,0.0003914081682284,1.7899841824644172,98.21001581753558
430,0.0004408776909111,0.094429241309705,94.429241309705,0.0003956533882829,1.829549521292711,98.1704504787073
333,0.0004416515858759,0.0944844611572789,94.48446115727891,0.0003963478987363,1.8691843111663429,98.13081568883366
127,0.0004472890262525,0.0948847768046628,94.88477680466283,0.0004014070623824,1.909325017404587,98.09067498259542
129,0.0004584713158795,0.0956689885261022,95.66898852610228,0.0004114422963507,1.9504692470396583,98.04953075296034
194,0.0004608032720997,0.0958309170195795,95.8309170195796,0.0004135350454257,1.991822751582231,98.00817724841777
328,0.0004610457109936,0.0958477203350282,95.84772033502828,0.0004137526154497,2.033198013127211,97.9668019868728
276,0.0004662249433369,0.0962052917236142,96.20529172361428,0.0004184005730751,2.0750380704347293,97.92496192956528
319,0.0004761279128279,0.0968816827293441,96.88168272934416,0.0004272877168657,2.117766842121303,97.8822331578787
72,0.0004766643239669,0.096918051744559,96.91805174455904,0.0004277691040827,2.160543752529575,97.83945624747042
469,0.0004829539036771,0.0973424679481611,97.34246794816109,0.0004334135119865,2.203885103728234,97.79611489627176
141,0.0004861394266854,0.0975560199992987,97.5560199992987,0.0004362722707708,2.2475123308053213,97.75248766919468
106,0.0004864733462869,0.0975783513236096,97.57835132360968,0.0004365719376047,2.291169524565793,97.7088304754342
120,0.0004873254338479,0.0976352895591269,97.63528955912696,0.0004373366198228,2.3349031865480807,97.66509681345192
33,0.0004919533122842,0.0979433803528536,97.94338035285368,0.0004414897802608,2.379052164574168,97.62094783542584
424,0.0004924605906655,0.0979770336085217,97.97703360852178,0.0004419450230969,2.4232466668838595,97.57675333311614
163,0.0004931033702981,0.0980196429478156,98.01964294781568,0.000442521867752,2.4674988536590625,97.53250114634092
165,0.0004969857715589,0.098276220107086,98.27622010708602,0.0004460060204891,2.512099455707974,97.48790054429205
461,0.0005022273550799,0.0986205107116498,98.62051071164986,0.00045070993344,2.5571704490519784,97.44282955094802
464,0.0005042830534159,0.0987548841431398,98.75488414313982,0.0004525547625813,2.602425925310109,97.39757407468989
135,0.0005046232651515,0.0987770872938409,98.77708729384088,0.0004528600761154,2.647711932921652,97.35228806707836
195,0.0005063446690235,0.0988892781054262,98.8892781054262,0.0004544049020129,2.693152423122946,97.30684757687706
21,0.0005122305998463,0.099270977633144,99.27097763314404,0.0004596870664799,2.739121129770944,97.26087887022904
457,0.0005123073800437,0.0992759374204353,99.27593742043534,0.0004597559707268,2.785096726843629,97.21490327315637
208,0.000515769019459,0.0994990367923294,99.49903679232948,0.0004628625224801,2.8313829790916416,97.16861702090836
160,0.0005234083983008,0.0999878787356291,99.98787873562912,0.0004697182699707,2.878354806088716,97.12164519391128
238,0.0005256046294248,0.1001275339025358,100.12753390253584,0.0004716892163433,2.925523727723051,97.07447627227695
277,0.0005270531655949,0.1002194314435576,100.21943144355768,0.0004729891647316,2.9728226441962184,97.0271773558038
228,0.0005270630161551,0.1002200558027032,100.2200558027032,0.0004729980048422,3.02012244468044,96.97987755531956
58,0.0005298021297045,0.1003933683721616,100.39336837216166,0.0004754561459073,3.0676680592711705,96.93233194072884
206,0.0005363342686394,0.1008042806523077,100.80428065230775,0.0004813182318227,3.1157998824534463,96.88420011754656
17,0.0005377886100691,0.1008953131405393,100.89531314053934,0.0004826233899794,3.164062221451388,96.8359377785486
421,0.0005425184338289,0.1011902399346331,101.19023993463315,0.0004868680384048,3.212749025291876,96.78725097470812
144,0.0005426771154742,0.1012001047106498,101.20010471064988,0.000487010442822,3.261450069574081,96.73854993042592
358,0.0005447768819264,0.1013304603722589,101.33046037225894,0.0004888948196652,3.3103395515406016,96.6896604484594
42,0.0005449218147586,0.1013394455849345,101.33944558493452,0.0004890248855935,3.3592420400999523,96.64075795990004
366,0.000547793496389,0.1015171499223401,101.51714992234014,0.0004916019961857,3.4084022397185283,96.59159776028147
385,0.0005528184397719,0.1018266132837804,101.82661328378042,0.0004961114914865,3.458013388867181,96.5419866111328
240,0.0005545171252085,0.101930803319895,101.93080331989506,0.0004976359293577,3.507776981802959,96.49222301819704
99,0.0005629548770095,0.102445209407471,102.44520940747108,0.0005052081543952,3.5582977972424787,96.44170220275753
9,0.0005862082256932,0.1038367520706483,103.83675207064832,0.0005260762236699,3.6109054196094754,96.38909458039052
37,0.0005892039147804,0.1040133299702816,104.01332997028167,0.0005287646212959,3.66378188173907,96.33621811826092
270,0.0006085848171611,0.1051414988228422,105.14149882284224,0.0005461574716328,3.718397628902357,96.28160237109763
38,0.0006110169869659,0.1052813763808684,105.28137638086842,0.0005483401545945,3.773231644361815,96.2267683556382
336,0.0006111196609807,0.1052872731379178,105.28727313791782,0.0005484322965257,3.828074874014388,96.1719251259856
352,0.000615049350319,0.1055124677638091,105.51246776380913,0.0005519588866291,3.883270762677305,96.1167292373227
486,0.000623559563059,0.1059968861455269,105.99688614552691,0.0005595961397154,3.939230376648852,96.06076962335116
488,0.0006322711370009,0.1064882225784376,106.4882225784376,0.0005674140987967,3.995971786528527,96.00402821347149
146,0.0006363921378255,0.1067190771643644,106.71907716436448,0.0005711123760581,4.053083024134345,95.94691697586566
15,0.0006411575054218,0.1069847893905228,106.98478939052288,0.0005753889223084,4.11062191636519,95.8893780836348
263,0.0006456432976113,0.1072337124406521,107.23371244065213,0.0005794145714068,4.168563373505871,95.83143662649412
367,0.0006463206073795,0.1072711970488505,107.27119704885054,0.0005800224041691,4.226565613922784,95.7734343860772
170,0.0006469315812622,0.1073049879456048,107.3049879456048,0.0005805707056409,4.284622684486883,95.71537731551312
104,0.0006507909886989,0.1075179485661759,107.51794856617596,0.0005840342232119,4.343026106808074,95.65697389319192
234,0.0006613010258947,0.1080936523538482,108.09365235384826,0.0005934661629839,4.402372723106467,95.59762727689352
332,0.0006704435079615,0.1085895055997964,108.58950559979648,0.0006016708285445,4.462539805960917,95.53746019403908
239,0.0006709510899826,0.1086169024777557,108.61690247775576,0.0006021263438736,4.522752440348279,95.47724755965172
214,0.0006731715051078,0.1087365878321993,108.73658783219932,0.0006041189935036,4.583164339698645,95.41683566030136
55,0.0006860655443794,0.1094264547068654,109.42645470686548,0.0006156903894523,4.644733378643876,95.35526662135612
172,0.0006952532755181,0.1099127668176579,109.91276681765795,0.0006239356625305,4.707126944896929,95.29287305510309
317,0.0007020270723012,0.1102685708682641,110.26857086826408,0.0006300146175423,4.770128406651167,95.22987159334885
24,0.00071363664323,0.110873095562192,110.87309556219208,0.0006404333031987,4.8341717369710375,95.16582826302896
346,0.000715163036778,0.1109520878912175,110.9520878912176,0.0006418031225195,4.898352049222988,95.101647950777
54,0.0007156836864624,0.1109790063017891,110.9790063017891,0.0006422703650586,4.96257908572885,95.03742091427117
422,0.0007171057511238,0.1110524628264864,111.0524628264864,0.0006435465573297,5.026933741461822,94.97306625853818
81,0.0007195044241808,0.1111761461625213,111.17614616252136,0.0006456991795692,5.091503659418751,94.90849634058124
235,0.0007249010633033,0.1114534127997954,111.45341279979542,0.0006505422428455,5.156557883703302,94.8434421162967
399,0.0007282939364739,0.1116270267701401,111.62702677014008,0.0006535870822502,5.221916591928329,94.77808340807168
213,0.0007359135932949,0.1120149701699048,112.0149701699048,0.0006604251307633,5.287959105004663,94.71204089499534
329,0.0007371226453433,0.1120762807321543,112.07628073215434,0.0006615101608055,5.3541101210852124,94.6458898789148
465,0.0007476224962236,0.1126059259797604,112.60592597976046,0.0006709329591527,5.421203417000489,94.57879658299952
229,0.0007492649833729,0.1126883287555796,112.68832875557963,0.0006724069634383,5.4884441133443245,94.51155588665569
444,0.0007499618241958,0.1127232525356374,112.72325253563744,0.000673032323801,5.555747345724427,94.44425265427556
76,0.0007598940409859,0.1132186934615851,113.21869346158518,0.0006819457147644,5.623941917200876,94.37605808279912
250,0.0007612482429965,0.1132859089708955,113.28590897089558,0.0006831610055922,5.692258017760097,94.3077419822399
83,0.0007713073529114,0.1137827125637843,113.7827125637844,0.0006921882732516,5.761476845085264,94.23852315491472
435,0.0007841661566884,0.1144115381257642,114.41153812576428,0.0007037280480883,5.831849649894102,94.1681503501059
438,0.0007847821979895,0.1144414908695374,114.44149086953746,0.0007042808971735,5.902277739611458,94.09772226038854
306,0.0007857810382389,0.1144900225113608,114.4900225113608,0.0007051772784992,5.97279546746138,94.02720453253862
231,0.0007857921985839,0.1144905645377179,114.490564537718,0.0007051872940395,6.043314196865339,93.95668580313466
436,0.0007881094098937,0.1146029939557592,114.60299395575925,0.0007072668107059,6.1140408779359365,93.88595912206408
66,0.0007906685646867,0.1147269064966157,114.72690649661575,0.0007095634528039,6.18499722321633,93.81500277678369
494,0.0007918598306869,0.1147844956003731,114.78449560037316,0.0007106325212531,6.256060475341646,93.74393952465836
128,0.0008002238492614,0.1151872180280791,115.1872180280792,0.0007181385764627,6.327874332987923,93.67212566701208
257,0.0008115006173525,0.1157257695474974,115.72576954749746,0.0007282585974937,6.400700192737302,93.5992998072627
219,0.0008170136062454,0.1159872421583484,115.9872421583484,0.0007332060756266,6.474020800299965,93.52597919970005
158,0.0008227933402385,0.1162601061556974,116.26010615569744,0.0007383929367105,6.547860093971017,93.452139906029
161,0.0008296699939561,0.1165830967398557,116.58309673985572,0.0007445641978097,6.622316513751987,93.37768348624802
112,0.0008328362057296,0.1167312111353695,116.73121113536952,0.0007474056262648,6.697057076378475,93.30294292362152
412,0.000832911096651,0.116734709960978,116.73470996097808,0.0007474728350336,6.771804359881845,93.22819564011816
130,0.0008369485319861,0.1169230251170931,116.9230251170931,0.000751096118777,6.8469139717595535,93.15308602824044
285,0.000839163263612,0.1170260681092179,117.02606810921792,0.0007530836679091,6.922222338550471,93.07777766144952
7,0.0008392162905351,0.1170285330255134,117.02853302551344,0.0007531312554424,6.997535464094717,93.00246453590528
475,0.0008604233360993,0.1180061168212333,118.0061168212333,0.0007721629270509,7.0747517567998175,92.9252482432002
86,0.0008645582222411,0.1181948465206022,118.19484652060224,0.0007758736653031,7.152339123330129,92.84766087666988
414,0.000870976630986,0.1184866152737067,118.48661527370672,0.0007816336872313,7.230502492053261,92.76949750794674
379,0.0008717515112547,0.1185217427856584,118.52174278565842,0.0007823290819181,7.308735400245079,92.69126459975492
53,0.0008807985805715,0.1189303402207067,118.9303402207067,0.0007904481219672,7.387780212441801,92.6122197875582
32,0.0008936373231252,0.1195054079864721,119.50540798647214,0.0008019698934185,7.467977201783654,92.53202279821636
405,0.0008985156192067,0.119722470372929,119.722470372929,0.0008063477841884,7.548611980202496,92.4513880197975
31,0.0009014535175957,0.1198528149041864,119.85281490418642,0.000808984319164,7.629510412118896,92.37048958788112
472,0.0009037201731495,0.1199531852746114,119.9531852746114,0.000811018465977,7.710612258716607,92.2893877412834
168,0.0009079627576423,0.1201406021448878,120.14060214488788,0.0008148258551107,7.792094844227683,92.20790515577232
376,0.0009091167998249,0.1201914811123532,120.1914811123532,0.000815861518083,7.8736809960359855,92.126319003964
392,0.0009102972169115,0.1202434783611312,120.24347836113124,0.0008169208504773,7.955373081083715,92.04462691891628
82,0.000916586024778,0.1205197446877976,120.5197446877977,0.0008225645657115,8.037629537654873,91.96237046234512
25,0.0009178359910419,0.120574504846074,120.57450484607403,0.0008236863130753,8.119998168962413,91.8800018310376
153,0.0009254660387897,0.1209076985869381,120.90769858693815,0.0008305336866359,8.203051537626006,91.796948462374
471,0.0009274637597988,0.1209946336195921,120.99463361959216,0.000832326485642,8.286284186190214,91.71371581380978
440,0.0009368077923118,0.1213996097701826,121.39960977018268,0.0008407120270296,8.370355388893179,91.62964461110684
182,0.0009378626730459,0.1214451595165273,121.44515951652738,0.0008416587003254,8.454521258925721,91.54547874107428
403,0.0009397808208951,0.1215278976921032,121.52789769210328,0.0008433800886183,8.53885926778756,91.46114073221244
115,0.0009402148698903,0.1215466045160294,121.54660451602945,0.0008437696137841,8.623236229165974,91.37676377083405
261,0.0009416081697164,0.1216066146561764,121.60661465617648,0.000845019991856,8.707738228351573,91.29226177164844
297,0.0009516026760367,0.1220353574175983,122.03535741759832,0.0008539892828211,8.793137156633692,91.20686284336632
67,0.0009562194666118,0.1222323944799666,122.2323944799666,0.0008581324927673,8.87895040591043,91.12104959408956
466,0.0009641549815738,0.1225695925476632,122.5695925476632,0.0008652539993602,8.965475805846456,91.03452419415356
420,0.0009679162188724,0.1227287699779468,122.7287699779468,0.0008686294168785,9.052338747534314,90.94766125246568
191,0.0009684316255836,0.122750550102499,122.75055010249903,0.0008690919542576,9.139247942960074,90.86075205703992
150,0.0009727535252974,0.1229328821372235,122.93288213722352,0.0008729705226243,9.226544995222511,90.77345500477747
145,0.0009734644151311,0.1229628213608919,122.9628213608919,0.0008736084908799,9.31390584431051,90.68609415568947
133,0.000981972884554,0.1233200307810749,123.32003078107496,0.0008812441794749,9.402030262258004,90.597969737742
197,0.0009838466891152,0.1233984208650674,123.39842086506748,0.0008829257731207,9.490322839570082,90.50967716042992
56,0.000989254080061,0.1236240809416834,123.62408094168342,0.0008877784853209,9.579100688102177,90.42089931189784
79,0.0009901282723776,0.1236604852742482,123.6604852742482,0.0008885630048355,9.667956988585733,90.33204301141429
61,0.0009951663830168,0.1238698727836703,123.86987278367036,0.0008930843167232,9.75726542025806,90.24273457974192
321,0.0009987417818647,0.1240180405913113,124.01804059131138,0.0008962929587067,9.846894716128734,90.15310528387128
303,0.0010022320948173,0.1241623416561996,124.16234165619962,0.0008994252427264,9.936837240401374,90.06316275959863
105,0.0010093842247271,0.1244569910231827,124.45699102318277,0.0009058437222516,10.02742161262654,89.97257838737346
209,0.0010120025869986,0.1245645127224064,124.56451272240648,0.0009081934984499,10.118240962471535,89.88175903752847
8,0.0010127112490922,0.1245935816703356,124.59358167033568,0.0009088294674823,10.209123909219771,89.79087609078023
100,0.0010129125979954,0.1246018384228973,124.60183842289734,0.0009090101624401,10.300024925463791,89.69997507453621
23,0.0010182715508834,0.1248211930675726,124.82119306757264,0.0009138194052562,10.39140686598942,89.60859313401058
485,0.0010254967974148,0.1251157245778167,125.11572457781678,0.0009203035012544,10.483437216114863,89.51656278388513
20,0.0010355468449005,0.125523115270072,125.523115270072,0.0009293226360895,10.576369479723825,89.42363052027618
102,0.0010505323271096,0.1261257029058594,126.12570290585946,0.0009427709391752,10.67064657364135,89.32935342635865
92,0.0010543596572158,0.1262786855558704,126.27868555587048,0.0009462056698405,10.7652671406254,89.2347328593746
425,0.001054963268791,0.1263027787688105,126.3027787688105,0.0009467473642148,10.859941877046884,89.14005812295312
327,0.0010561852772502,0.1263515272301497,126.35152723014978,0.0009478440216265,10.954726279209538,89.04527372079046
107,0.0010640783778749,0.1266654971506536,126.66549715065364,0.0009549274646552,11.050219025675068,88.94978097432494
218,0.0010657572357388,0.1267320779683285,126.73207796832855,0.0009564341088243,11.145862436557508,88.85413756344249
220,0.0010673369192354,0.126794661871156,126.794661871156,0.0009578517517233,11.241647611729846,88.75835238827015
288,0.001070849449683,0.1269336003304014,126.9336003304014,0.0009610039742143,11.337748009151278,88.66225199084872
450,0.001071485075896,0.1269587101051314,126.95871010513146,0.0009615743992325,11.43390544907453,88.56609455092547
290,0.0010720084227537,0.1269793769436886,126.9793769436886,0.0009620440622745,11.530109855301989,88.46989014469801
192,0.0010751266176315,0.127102374472334,127.10237447233402,0.0009648423993058,11.626594095232573,88.37340590476742
178,0.0010777149876363,0.12720429248759,127.20429248759004,0.0009671652597808,11.723310621210656,88.27668937878934
370,0.0010786599779863,0.1272414611617635,127.24146116176352,0.000968013315016,11.820111952712262,88.17988804728773
497,0.0010843828869323,0.1274660939684561,127.46609396845616,0.0009731491800462,11.917426870716882,88.08257312928312
447,0.0010941938878688,0.1278493587412651,127.8493587412651,0.0009819537892223,12.01562224963912,87.98437775036088
294,0.0010948913277449,0.127876516725948,127.876516725948,0.0009825796871886,12.113880218357984,87.88611978164201
254,0.0010971269103053,0.1279634916162179,127.96349161621792,0.0009845859484103,12.212338813199024,87.78766118680097
418,0.0011047234761691,0.1282581546093584,128.25815460935846,0.0009914032745878,12.311479140657813,87.68852085934219
315,0.0011099493758668,0.1284600784809901,128.46007848099015,0.0009960931125289,12.411088451910716,87.58891154808929
400,0.0011180704797078,0.1287726163374649,128.77261633746497,0.0010033811706855,12.51142656897927,87.48857343102073
432,0.0011195721920684,0.1288302432700255,128.8302432700255,0.001004728840563,12.611899453035576,87.38810054696442
484,0.0011249060430179,0.1290345096688269,129.0345096688269,0.0010095155563444,12.712851008670023,87.28714899132997
169,0.0011330018638794,0.1293433189248921,129.34331892489217,0.0010167809249961,12.814529101169642,87.18547089883036
492,0.0011330452190456,0.1293449687102224,129.34496871022247,0.0010168198328809,12.91621108445774,87.08378891554226
334,0.0011357545974831,0.1294479847540738,129.44798475407384,0.0010192512889991,13.018136213357655,86.98186378664235
360,0.0011539672893479,0.1301362512140053,130.1362512140053,0.0010355957613882,13.12169578949648,86.87830421050352
289,0.0011557939344937,0.1302048803790019,130.2048803790019,0.0010372350331319,13.225419292809676,86.77458070719032
147,0.001165383982768,0.1305640082252328,130.56400822523284,0.0010458413545034,13.330003428260024,86.66999657173997
119,0.0011707595540918,0.1307644513851236,130.76445138512364,0.0010506655110712,13.435069979367151,86.56493002063284
304,0.0011779829749183,0.1310328329030343,131.03283290303435,0.0010571479686415,13.540784776231307,86.4592152237687
241,0.0011819408686704,0.1311794208404029,131.17942084040297,0.0010606998700095,13.646854763232264,86.35314523676774
268,0.0011924820796204,0.1315682443988721,131.56824439887217,0.0010701597857979,13.753870741812054,86.24612925818795
93,0.0011944141195983,0.131639260965873,131.6392609658731,0.0010718936411943,13.86106010593149,86.13893989406851
199,0.0011957104710788,0.1316868684209782,131.68686842097824,0.0010730570156771,13.96836580749921,86.03163419250079
237,0.0012058755504564,0.1320589852562211,132.05898525622118,0.0010821793826756,14.076583745766772,85.92341625423323
459,0.0012307168220501,0.1329596423296081,132.9596423296081,0.0011044724890811,14.187030994674888,85.81296900532512
316,0.0012393816429175,0.1332709455423952,133.27094554239525,0.0011122484909195,14.298255843766846,85.70174415623316
62,0.0012400307128246,0.1332942063527628,133.29420635276284,0.0011128309806061,14.40953894182746,85.59046105817254
406,0.0012516991398387,0.1337109918921083,133.7109918921083,0.0011233024850147,14.52186919032894,85.47813080967106
87,0.0012819028530664,0.1347779451048221,134.77794510482212,0.0011504079651142,14.63690998684036,85.36309001315963
401,0.0012936650613747,0.1351889128535529,135.1889128535529,0.0011609636309299,14.753006349933354,85.24699365006664
69,0.0012991905183886,0.1353811108634264,135.3811108634264,0.0011659222982302,14.86959857975638,85.13040142024362
91,0.0013094712076553,0.1357372700679553,135.73727006795536,0.0011751484160994,14.987113421366328,85.01288657863367
342,0.0013159478721315,0.1359606883280411,135.96068832804116,0.001180960718009,15.105209493167235,84.89479050683276
114,0.0013228880157789,0.1361992825724275,136.1992825724275,0.0011871889563751,15.223928388804747,84.77607161119525
359,0.0013294302277445,0.1364234335033842,136.42343350338422,0.001193060082051,15.343234397009851,84.65676560299015
205,0.0013325575412381,0.1365303225887482,136.5303225887482,0.0011958666023297,15.462821057242826,84.53717894275718
258,0.0013419776795949,0.1368512882708848,136.85128827088488,0.0012043204427843,15.58325310152126,84.41674689847873
19,0.0013557887553359,0.1373191590460322,137.31915904603224,0.0012167148075376,15.704924582275028,84.29507541772497
287,0.0013674220693088,0.1377107956497139,137.71079564971396,0.0012271548007267,15.827640062347708,84.17235993765229
202,0.0013709399491082,0.1378287877927056,137.82878779270564,0.0012303118238443,15.95067124473214,84.04932875526787
154,0.0013742854219722,0.1379408101816412,137.94081018164127,0.0012333141251658,16.074002657248723,83.92599734275127
74,0.0013890126303523,0.1384317972991644,138.43179729916446,0.0012465306476065,16.198655722009377,83.80134427799062
36,0.0013981215583341,0.1387337429255269,138.73374292552694,0.0012547052009893,16.32412624210831,83.6758737578917
380,0.001398235674085,0.1387375173409064,138.73751734090646,0.0012548076109874,16.44960700320705,83.55039299679295
198,0.0014083787662691,0.1390721863164803,139.07218631648033,0.0012639102461922,16.575998027826273,83.42400197217373
364,0.0014138697886421,0.1392526913067867,139.25269130678674,0.0012688380110844,16.702881828934718,83.29711817106528
