diameter_m,diameter_mm,volume_m3,volume_fraction,cumulative_passing_pct
0.09899556407274566,98.99556407274567,0.0005079790786615642,0.0003282608906971205,2.827353615568039
0.09899914737259463,98.99914737259463,0.0005080342419588348,0.0003282965377421593,2.860183269342255
0.09917652553346272,99.17652553346272,0.0005107698938455799,0.000330064341895327,2.8931897035317875
0.09921305971303074,99.21305971303073,0.0005113345668017619,0.00033042923890651347,2.9262326274224386
0.0994406890299157,99.44068902991569,0.0005148621868384407,0.00033270882037733364,2.959503509460172
0.09946422412811698,99.46422412811698,0.0005152278379719404,0.00033294510760216044,2.992798020220388
0.09958055202038313,99.58055202038312,0.0005170376995597305,0.00033411465729781296,3.0262094859501696
0.09961935787106146,99.61935787106147,0.0005176423931633051,0.00033450541603030105,3.0596600275531993
0.09964833401303727,99.64833401303727,0.0005180942222969158,0.0003347973922948211,3.093139766782681
0.09983224928739534,99.83224928739534,0.000520968171363091,0.00033665456539487586,3.126805223322169
0.09990468045392256,99.90468045392257,0.0005221029264129497,0.0003373878548531172,3.1605440088074808
0.09996023354153974,99.96023354153974,0.0005229743738977919,0.00033795099246957923,3.1943391080544394
0.10006470760606206,100.06470760606206,0.0005246158581434304,0.00033901173513236434,3.228240281567676
0.10047478204851974,100.47478204851974,0.0005310920991902155,0.0003431967434204779,3.2625599559097234
0.1005789498030508,100.57894980305079,0.0005327456498478742,0.00034426528351296756,3.2969864842610197
0.10084810067955871,100.84810067955871,0.0005370340127402167,0.0003470364642206098,3.331690130683081
0.10111118811955842,101.11118811955842,0.0005412479485103382,0.00034975954941712074,3.366666085624793
0.101155013520377,101.155013520377,0.0005419520454020378,0.00035021454349564726,3.4016875399743576
0.1014676952833709,101.4676952833709,0.0005469933044728035,0.0003534722528429785,3.437034765258655
0.10172282507722505,101.72282507722505,0.0005511297582640066,0.00035614526845103363,3.4726492921037586
0.10176796556711724,101.76796556711724,0.00055186379142329,0.00035661960762914,3.508311252866672
0.10213512907406665,102.13512907406664,0.0005578584920394363,0.00036049343993125693,3.5443605968597978
0.10229632561605155,102.29632561605155,0.0005605040125607708,0.0003622030003426402,3.5805808968940616
0.10254748223051746,102.54748223051746,0.0005646425835039876,0.00036487738407437397,3.617068635301499
0.10260906653151874,102.60906653151875,0.0005656604731208018,0.0003655351539831804,3.6536221506998174
0.10284314144057607,102.84314144057608,0.0005695405163369019,0.0003680424746496461,3.690426398164782
0.10372982550176288,103.72982550176287,0.0005843991347290079,0.0003776442545512371,3.7281908236199057
0.10382409240070485,103.82409240070486,0.0005859938421220993,0.00037867476956897513,3.766058300576803
0.10387486744361524,103.87486744361524,0.0005868540013178711,0.0003792306125861508,3.803981361835418
0.1042656392518188,104.2656392518188,0.0005935020904792849,0.0003835266707531713,3.842334028910735
0.10446261791618376,104.46261791618376,0.000596872182012809,0.00038570445581361174,3.880904474492096
0.10452705982229638,104.52705982229638,0.0005979774763624775,0.0003864187074884261,3.919546345240939
0.10487416290299584,104.87416290299583,0.0006039543927198208,0.00039028104743410496,3.9585744499843494
0.10502515705558504,105.02515705558504,0.0006065668076239098,0.00039196921468214634,3.997771371452564
0.10507322543377404,105.07322543377404,0.0006074000373981521,0.0003925076556521343,4.037022137017778
0.10518192185498326,105.18192185498326,0.0006092870223768386,0.0003937270432132673,4.076394841339105
0.10538854033741618,105.38854033741617,0.0006128847153115009,0.0003960519064542863,4.116000031984533
0.10543994560584631,105.4399456058463,0.0006137819914227685,0.0003966317347737164,4.155663205461905
0.10555076884129763,105.55076884129763,0.0006157193831288194,0.00039788369563937474,4.195451575025842
0.10568404196514972,105.68404196514972,0.000618054633775107,0.0003993927567195499,4.235390850697797
0.10589537941642961,105.8953794164296,0.0006217698435943772,0.00040179356048417275,4.275570206746214
0.1060253328886883,106.0253328886883,0.0006240617381778667,0.00040327460446602814,4.315897667192817
0.10617153508030035,106.17153508030034,0.0006266469240634213,0.0004049451760644604,4.356392184799263
0.1061841864598971,106.1841864598971,0.0006268709641368861,0.00040508995288137414,4.3969011800874
0.10661833624870617,106.61833624870617,0.0006345916098963265,0.00041007910727810344,4.437909090815211
0.10694445102222391,106.94445102222392,0.0006404325379581162,0.0004138535702995192,4.479294447845163
0.10717743766197227,107.17743766197226,0.0006446273567592657,0.0004165643019296613,4.520950878038129
0.10734410162648841,107.34410162648841,0.0006476392771632881,0.0004185106334146867,4.562801941379598
0.10737512857271714,107.37512857271713,0.0006482010242188639,0.00041887363968119614,4.604689305347717
0.10739547913530587,107.39547913530586,0.0006485696502486138,0.0004191118493121492,4.646600490278932
0.10751102421888947,107.51102421888947,0.0006506652605018207,0.00042046605250115494,4.688647095529048
0.10796578229943318,107.96578229943319,0.0006589569306322537,0.0004258242082534631,4.731229516354394
0.10800290969931174,108.00290969931174,0.0006596369730795541,0.00042626365812224677,4.773855882166619
0.10840809152245946,108.40809152245946,0.0006670889073575557,0.0004310791686152349,4.816963799028142
0.10841145094436239,108.41145094436239,0.0006671509258610393,0.0004311192455594407,4.860075723584086
0.10878849272748359,108.78849272748359,0.0006741359710351357,0.00043563304789250127,4.903639028373337
0.10905867740478156,109.05867740478156,0.0006791712631387748,0.0004388869013291739,4.947527718506254
0.10930351969938906,109.30351969938906,0.0006837558628160324,0.0004418495130523015,4.991712669811483
0.10982686378330478,109.82686378330477,0.0006936244101387317,0.0004482266617777399,5.0365353359892575
0.1099023646704611,109.90236467046111,0.0006950558978332332,0.0004491517026807179,5.08145050625733
0.11002669438222329,110.02669438222328,0.000697417463852279,0.00045067776900395033,5.126518283157725
0.11057309487131665,110.57309487131666,0.0007078594241993848,0.0004574254626554218,5.172260829423267
0.11084087209446351,110.8408720944635,0.0007130146032886494,0.00046075678819741835,5.218336508243008
0.11087061471687733,110.87061471687733,0.0007135887402874525,0.0004611278009625618,5.264449288339264
0.11140340553364425,111.40340553364425,0.0007239257484065824,0.0004678076734905202,5.311230055688316
0.1114149051619378,111.41490516193781,0.0007241499534839265,0.0004679525569345031,5.358025311381767
0.11160483880444942,111.60483880444941,0.0007278597365427714,0.00047034985387515304,5.405060296769283
0.11162394885992057,111.62394885992056,0.0007282336940324411,0.00047059150874598996,5.452119447643882
0.11233000122956874,112.33000122956874,0.0007421401252901558,0.00047957797630505467,5.500077245274387
0.11289086158723403,112.89086158723403,0.000753312172542226,0.0004867974590277244,5.548756991177159
0.1131418586356431,113.1418586356431,0.0007583480053390704,0.0004900516618654662,5.5977621573637055
0.11316456348611026,113.16456348611025,0.0007588046435924032,0.0004903467458286883,5.646796831946574
0.11334913287544716,113.34913287544717,0.0007625234929933688,0.000492749901525466,5.69607182209912
0.1134710507974821,113.47105079748209,0.000764986643077916,0.0004943416124337274,5.745505983342493
0.11348745802962784,113.48745802962785,0.0007653185284782483,0.000494556079922053,5.794961591334698
0.11372017879614914,113.72017879614914,0.0007700363447676217,0.000497604777481361,5.8447220690828345
0.1139112766996916,113.9112766996916,0.0007739248300629986,0.0005001175534993937,5.894733824432774
0.11407630739780335,114.07630739780335,0.0007772934118131712,0.0005022943629235362,5.944963260725128
0.11409384829037217,114.09384829037216,0.0007776520274750943,0.0005025261037600111,5.995215871101129
0.11420499221500954,114.20499221500954,0.0007799268790179753,0.0005039961343676443,6.045615484537893
0.11466775015005182,114.66775015005182,0.0007894461238907625,0.0005101475605423963,6.096630240592133
0.11474792080014828,114.74792080014828,0.0007911031199267831,0.0005112183270710078,6.147752073299234
0.11483730611921836,114.83730611921835,0.0007929532999211089,0.0005124139309027396,6.198993466389508
0.11528093536636311,115.28093536636311,0.0008021786464208957,0.0005183754371659281,6.250831010106101
0.1154168230425825,115.4168230425825,0.0008050187014644045,0.0005202107076275924,6.30285208086886
0.11542865319330595,115.42865319330595,0.0008052662685479812,0.0005203706878212183,6.354889149650981
0.11564899191867116,115.64899191867116,0.0008098865317446978,0.000523356345648319,6.407224784215813
0.11579692632816105,115.79692632816105,0.0008129984501366139,0.0005253672967800047,6.459761513893813
0.11581475709305766,115.81475709305766,0.0008133740719341242,0.0005256100271423276,6.512322516608046
0.11612042625597585,116.12042625597584,0.0008198312837445548,0.0005297827385577206,6.5653007904638185
0.1163438545904909,116.3438545904909,0.0008245727288828535,0.0005328467053029464,6.618585460994113
0.11655559740421662,116.55559740421661,0.0008290830308441235,0.000535761305138476,6.672161591507961
0.11691488992222125,116.91488992222125,0.0008367738461444837,0.0005407311828100823,6.72623470978897
0.1169692012742331,116.9692012742331,0.0008379405264637681,0.0005414851026797276,6.780383220056943
0.11739075362726119,117.39075362726119,0.0008470329296064459,0.0005473606996867084,6.835119290025614
0.11756990069526478,117.56990069526478,0.0008509167573565845,0.0005498704659549057,6.890106336621105
0.11767871862524887,117.67871862524886,0.0008532816669514474,0.0005513986929284914,6.9452462059139535
0.11789175966006359,117.89175966006358,0.0008579243067973523,0.0005543988107581827,7.000686086989772
0.11791596334576529,117.91596334576529,0.0008584528219478286,0.000554740342252943,7.056160121215066
0.11799607409400403,117.99607409400403,0.0008602036798202577,0.0005558717631890217,7.111747297533968
0.1179994642789959,117.99946427899589,0.0008602778263564764,0.0005559196773828215,7.1673392652722505
0.11812673271400319,118.12673271400318,0.0008630643900637348,0.0005577203812364901,7.223111303395899
0.11814815134062383,118.14815134062383,0.0008635339452312897,0.0005580238122319932,7.2789136846190985
0.11866337800073062,118.66337800073062,0.0008748805148778769,0.0005653560729785565,7.335449291916954
0.11903512250084501,119.035122500845,0.0008831286862516285,0.0005706861194224065,7.392517903859194
0.11934952374291485,119.34952374291485,0.0008901448699445423,0.0005752200437611782,7.450039908235312
0.11996865323059593,119.96865323059592,0.0009040698222178198,0.0005842184797758755,7.508461756212899
0.12029485704480877,120.29485704480878,0.0009114645948138371,0.0005889970518487,7.567361461397769
0.12111004955346114,121.11004955346114,0.0009301203958951806,0.0006010526071596897,7.627466722113738
0.12126593793129303,121.26593793129304,0.0009337166706667494,0.0006033765539702891,7.6878043775107665
0.12127717226684684,121.27717226684683,0.0009339761992298326,0.0006035442637852356,7.74815880388929
0.12129191860116866,121.29191860116866,0.0009343169327680443,0.000603764449024042,7.808535248791696
0.12129726773478333,121.29726773478333,0.0009344405520474242,0.0006038443329729313,7.868919682088989
0.12137198518802159,121.37198518802158,0.0009361684236461299,0.0006049608999612724,7.929415772085116
0.12179219252143554,121.79219252143554,0.000945925577156543,0.0006112660649504207,7.990542378580158
0.12179563426787582,121.79563426787581,0.0009460057726417293,0.0006113178880323211,8.05167416738339
0.12186026669979153,121.86026669979152,0.0009475126026510519,0.0006122916158525546,8.112903328968644
0.12242209448022785,122.42209448022786,0.000960678427691202,0.000620799496661011,8.174983278634745
0.12243081633499373,122.43081633499372,0.000960883770396373,0.0006209321910614876,8.237076497740894
0.12254329706534581,122.54329706534581,0.000963534579375192,0.0006226451689241738,8.299341014633312
0.1227178103099272,122.7178103099272,0.0009676569375361003,0.0006253090758024607,8.361871922213558
0.12294414545174387,122.94414545174386,0.0009730209256688683,0.0006287753357255869,8.424749455786117
0.12319622888203667,123.19622888203666,0.0009790184228292112,0.0006326509751810442,8.488014553304222
0.12348852264744647,123.48852264744647,0.0009860033880974874,0.0006371647258782071,8.55173102589204
0.12371811098317273,123.71811098317274,0.0009915131149830358,0.0006407251635633838,8.61580354224838
0.12376657310064129,123.7665731006413,0.000992678740192804,0.000641478401611269,8.679951382409506
0.12393965029271142,123.93965029271142,0.0009968491010253822,0.0006441733282705272,8.74436871523656
0.12433964650897904,124.33964650897904,0.0010065318162236665,0.0006504303905175198,8.80941175428831
0.1251777128249402,125.1777128249402,0.0010270217915580148,0.0006636712065986411,8.875778874948177
0.1253571803674378,125.35718036743779,0.0010314454574386555,0.000666529821378509,8.942431857086026
0.12547527354074212,125.47527354074212,0.0010343632348942772,0.000668415316798836,9.00927338876591
0.12561234491049103,125.61234491049103,0.0010377568085240642,0.0006706082762122341,9.076334216387135
0.12642565764139588,126.42565764139587,0.001058045359092747,0.0006837189297024863,9.144706109357383
0.12651678300152483,126.51678300152483,0.0010603348692345986,0.000685198432835577,9.21322595264094
0.12734909666068361,127.34909666068361,0.0010813996591580246,0.0006988106995470933,9.28310702259565
0.12746244229611556,127.46244229611555,0.001084289692794991,0.0007006782666490986,9.35317484926056
0.1279943787246256,127.9943787246256,0.0010979215570639488,0.000709487306420147,9.424123579902574
0.1280292219818199,128.02922198181992,0.0010988184459396855,0.0007100668845043103,9.495130268353005
0.12890109751898093,128.90109751898095,0.0011214204401400012,0.0007246725071753768,9.567597519070544
0.12895062766870613,128.95062766870612,0.00112271365180915,0.000725508192801433,9.640148338350686
0.1289727769026286,128.9727769026286,0.001123292280684196,0.0007258821082595382,9.71273654917664
0.129695180218106,129.695180218106,0.0011422735832364091,0.0007381480057031852,9.786551349746958
0.1302121734672693,130.21217346726928,0.0011559881617602941,0.000747010496208991,9.861252399367858
0.13055394100581086,130.55394100581086,0.00116511443057292,0.000752907977532567,9.936543197121114
0.13059803738758213,130.59803738758214,0.0011662954294541358,0.0007536711501925152,10.011910312140365
0.13132586495905046,131.32586495905048,0.0011859037217455443,0.000766342214342611,10.088544533574627
0.13236311502618314,132.36311502618315,0.0012142260895127122,0.0007846443965789312,10.167008973232521
0.13237668371744654,132.37668371744655,0.001214599542824946,0.000784885725645535,10.245497545797074
0.1324846836617041,132.4846836617041,0.0012175747737173763,0.0007868083480207557,10.324178380599148
0.13250520539841032,132.5052053984103,0.0012181406644797578,0.0007871740319898398,10.402895783798133
0.13267572750834444,132.67572750834444,0.001222849626975143,0.000790217008143636,10.481917484612497
0.13283181462827487,132.83181462827486,0.0012271705917680522,0.0007930092565081326,10.56121841026331
0.13298984857332338,132.98984857332337,0.0012315558084797429,0.0007958430250709488,10.640802712770405
0.13300030882849134,133.00030882849134,0.0012318464336988856,0.0007960308298394959,10.720405795754354
0.13412898802938222,134.1289880293822,0.0012634747471420961,0.0008164693454757534,10.802052730301929
0.13415032038905977,134.15032038905977,0.0012640776858146214,0.0008168589701551799,10.883738627317447
0.13423219011803608,134.23219011803607,0.001266393435821332,0.0008183554297374083,10.965574170291188
0.13431038549858726,134.31038549858727,0.0012686078930447433,0.000819786432963925,11.047552813587581
0.13449914324684176,134.49914324684175,0.0012739640594840859,0.000823247638434696,11.129877577431051
0.13466097764019083,134.66097764019082,0.0012785682383982225,0.0008262229024460911,11.21249986767566
0.13473605770755756,134.73605770755756,0.0012807080235756486,0.0008276056518894207,11.295260432864602
0.13512036003983854,135.12036003983854,0.0012916980491068442,0.0008347075104524934,11.378731183909851
0.13542625718852974,135.42625718852975,0.001300490697687546,0.0008403894032231421,11.462770124232167
0.13564157920828354,135.64157920828353,0.0013067037412785379,0.000844404330823099,11.547210557314475
0.1357295470091896,135.7295470091896,0.0013092477049794222,0.0008460482642554635,11.631815383740022
